id,name,parent,version
k9.remotecontrol,remotecontrol,k9,2017-02-03-k9-957b61809261ea59e56da9ce276b55e711195379
k9.search,search,k9,2017-02-03-k9-957b61809261ea59e56da9ce276b55e711195379
k9.service,service,k9,2017-02-03-k9-957b61809261ea59e56da9ce276b55e711195379
k9.setup,setup,k9,2017-02-03-k9-957b61809261ea59e56da9ce276b55e711195379
k9.ui,ui,k9,2017-02-03-k9-957b61809261ea59e56da9ce276b55e711195379
k9.ui.compose,compose,k9.ui,2017-02-03-k9-957b61809261ea59e56da9ce276b55e711195379
k9.ui.crypto,crypto,k9.ui,2017-02-03-k9-957b61809261ea59e56da9ce276b55e711195379
k9.ui.dialog,dialog,k9.ui,2017-02-03-k9-957b61809261ea59e56da9ce276b55e711195379
k9.ui.message,message,k9.ui,2017-02-03-k9-957b61809261ea59e56da9ce276b55e711195379
k9.ui.messageview,messageview,k9.ui,2017-02-03-k9-957b61809261ea59e56da9ce276b55e711195379
k9.view,view,k9,2017-02-03-k9-957b61809261ea59e56da9ce276b55e711195379
k9,k9,,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.account,account,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.activity,activity,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.activity.compose,compose,k9.activity,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.activity.loader,loader,k9.activity,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.activity.misc,misc,k9.activity,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.activity.setup,setup,k9.activity,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.cache,cache,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.controller,controller,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.crypto,crypto,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.fragment,fragment,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.helper,helper,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail,mail,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail.filter,filter,k9.mail,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail.helper,helper,k9.mail,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail.internet,internet,k9.mail,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail.message,message,k9.mail,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail.oauth,oauth,k9.mail,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail.power,power,k9.mail,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail.ssl,ssl,k9.mail,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail.store,store,k9.mail,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail.store.imap,imap,k9.mail.store,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail.store.pop3,pop3,k9.mail.store,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail.store.webdav,webdav,k9.mail.store,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail.transport,transport,k9.mail,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mail.transport.smtp,smtp,k9.mail.transport,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mailstore,mailstore,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mailstore.migrations,migrations,k9.mailstore,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.mailstore.util,util,k9.mailstore,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.message,message,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.message.extractors,extractors,k9.message,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.message.html,html,k9.message,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.message.quote,quote,k9.message,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.message.signature,signature,k9.message,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.notification,notification,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.preferences,preferences,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.provider,provider,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.remotecontrol,remotecontrol,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.search,search,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.service,service,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.setup,setup,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.ui,ui,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.ui.compose,compose,k9.ui,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.ui.crypto,crypto,k9.ui,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.ui.dialog,dialog,k9.ui,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.ui.message,message,k9.ui,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.ui.messageview,messageview,k9.ui,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.view,view,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.widget,widget,k9,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9.widget.list,list,k9.widget,2017-05-02-k9-754837d5ef5d9ffeb91dbf18c562ad3b01bfae76
k9,k9,,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.account,account,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.activity,activity,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.activity.compose,compose,k9.activity,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.activity.loader,loader,k9.activity,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.activity.misc,misc,k9.activity,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.activity.setup,setup,k9.activity,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.cache,cache,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.controller,controller,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.crypto,crypto,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.fragment,fragment,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.helper,helper,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.helper.jsoup,jsoup,k9.helper,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail,mail,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail.filter,filter,k9.mail,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail.helper,helper,k9.mail,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail.internet,internet,k9.mail,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail.message,message,k9.mail,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail.oauth,oauth,k9.mail,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail.power,power,k9.mail,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail.ssl,ssl,k9.mail,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail.store,store,k9.mail,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail.store.imap,imap,k9.mail.store,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail.store.pop3,pop3,k9.mail.store,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail.store.webdav,webdav,k9.mail.store,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail.transport,transport,k9.mail,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mail.transport.smtp,smtp,k9.mail.transport,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mailstore,mailstore,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mailstore.migrations,migrations,k9.mailstore,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.mailstore.util,util,k9.mailstore,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.message,message,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.message.extractors,extractors,k9.message,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.message.html,html,k9.message,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.message.quote,quote,k9.message,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.message.signature,signature,k9.message,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.notification,notification,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.power,power,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.preferences,preferences,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.provider,provider,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.remotecontrol,remotecontrol,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.search,search,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.service,service,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.setup,setup,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.ui,ui,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.ui.compose,compose,k9.ui,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.ui.crypto,crypto,k9.ui,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.ui.dialog,dialog,k9.ui,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.ui.message,message,k9.ui,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.ui.messageview,messageview,k9.ui,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.view,view,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.widget,widget,k9,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9.widget.list,list,k9.widget,2017-08-05-k9-98971a4e4c72d5144bf5e04bcd6d998de44d009e
k9,k9,,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.account,account,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.activity,activity,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.activity.compose,compose,k9.activity,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.activity.loader,loader,k9.activity,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.activity.misc,misc,k9.activity,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.activity.setup,setup,k9.activity,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.autocrypt,autocrypt,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.cache,cache,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.controller,controller,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.crypto,crypto,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.fragment,fragment,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.helper,helper,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.helper.jsoup,jsoup,k9.helper,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail,mail,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail.filter,filter,k9.mail,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail.helper,helper,k9.mail,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail.internet,internet,k9.mail,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail.message,message,k9.mail,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail.oauth,oauth,k9.mail,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail.power,power,k9.mail,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail.ssl,ssl,k9.mail,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail.store,store,k9.mail,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail.store.imap,imap,k9.mail.store,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail.store.pop3,pop3,k9.mail.store,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail.store.webdav,webdav,k9.mail.store,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail.transport,transport,k9.mail,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mail.transport.smtp,smtp,k9.mail.transport,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mailstore,mailstore,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mailstore.migrations,migrations,k9.mailstore,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.mailstore.util,util,k9.mailstore,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.message,message,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.message.extractors,extractors,k9.message,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.message.html,html,k9.message,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.message.quote,quote,k9.message,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.message.signature,signature,k9.message,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.notification,notification,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.power,power,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.preferences,preferences,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.provider,provider,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.remotecontrol,remotecontrol,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.search,search,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.service,service,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.setup,setup,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.ui,ui,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.ui.compose,compose,k9.ui,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.ui.crypto,crypto,k9.ui,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.ui.dialog,dialog,k9.ui,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.ui.message,message,k9.ui,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.ui.messageview,messageview,k9.ui,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.view,view,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.widget,widget,k9,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9.widget.list,list,k9.widget,2017-11-15-k9-c113c23f5e23b269068aea3e8980a25b06e7f6e9
k9,k9,,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.account,account,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.activity,activity,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.activity.compose,compose,k9.activity,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.activity.loader,loader,k9.activity,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.activity.misc,misc,k9.activity,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.activity.setup,setup,k9.activity,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.autocrypt,autocrypt,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.cache,cache,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.controller,controller,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.controller.imap,imap,k9.controller,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.crypto,crypto,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.fragment,fragment,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.helper,helper,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.helper.jsoup,jsoup,k9.helper,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail,mail,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail.filter,filter,k9.mail,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail.helper,helper,k9.mail,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail.internet,internet,k9.mail,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail.message,message,k9.mail,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail.oauth,oauth,k9.mail,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail.power,power,k9.mail,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail.ssl,ssl,k9.mail,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail.store,store,k9.mail,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail.store.imap,imap,k9.mail.store,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail.store.pop3,pop3,k9.mail.store,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail.store.webdav,webdav,k9.mail.store,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail.transport,transport,k9.mail,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mail.transport.smtp,smtp,k9.mail.transport,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mailstore,mailstore,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mailstore.migrations,migrations,k9.mailstore,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.mailstore.util,util,k9.mailstore,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.message,message,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.message.extractors,extractors,k9.message,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.message.html,html,k9.message,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.message.quote,quote,k9.message,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.message.signature,signature,k9.message,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.notification,notification,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.power,power,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.preferences,preferences,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.provider,provider,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.remotecontrol,remotecontrol,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.search,search,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.service,service,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.setup,setup,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.ui,ui,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.ui.compose,compose,k9.ui,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.ui.crypto,crypto,k9.ui,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.ui.dialog,dialog,k9.ui,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.ui.message,message,k9.ui,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.ui.messageview,messageview,k9.ui,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.view,view,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.widget,widget,k9,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9.widget.list,list,k9.widget,2018-02-01-k9-ff9369b3cb54867b89c6d871811f14a7ae584dcd
k9,k9,,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.account,account,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.activity,activity,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.activity.compose,compose,k9.activity,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.activity.loader,loader,k9.activity,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.activity.misc,misc,k9.activity,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.activity.setup,setup,k9.activity,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.autocrypt,autocrypt,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.cache,cache,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.controller,controller,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.controller.imap,imap,k9.controller,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.crypto,crypto,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.fragment,fragment,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.helper,helper,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.helper.jsoup,jsoup,k9.helper,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail,mail,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail.filter,filter,k9.mail,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail.helper,helper,k9.mail,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail.internet,internet,k9.mail,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail.message,message,k9.mail,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail.oauth,oauth,k9.mail,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail.power,power,k9.mail,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail.ssl,ssl,k9.mail,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail.store,store,k9.mail,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail.store.imap,imap,k9.mail.store,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail.store.pop3,pop3,k9.mail.store,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail.store.webdav,webdav,k9.mail.store,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail.transport,transport,k9.mail,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mail.transport.smtp,smtp,k9.mail.transport,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mailstore,mailstore,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mailstore.migrations,migrations,k9.mailstore,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.mailstore.util,util,k9.mailstore,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.message,message,k9,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.message.extractors,extractors,k9.message,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.message.html,html,k9.message,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.message.quote,quote,k9.message,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
k9.message.signature,signature,k9.message,2018-05-01-k9-e36e6701c227cfe05ae129c019ab0e0b13f9530c
