source,target,version,fromRole,toRole
wallet.data.PaymentIntent,wallet.data.PaymentIntent$Output,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Structurer,Coordinator
wallet.data.PaymentIntent,wallet.data.PaymentIntent$Standard,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Structurer,Information Holder
wallet.data.PaymentIntent$Output,wallet.data.PaymentIntent,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Coordinator,Structurer
wallet.data.PaymentIntent$Standard,wallet.data.PaymentIntent,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Structurer
wallet.offline.AcceptBluetoothService,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.offline.AcceptBluetoothService,wallet.offline.AcceptBluetoothThread,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Coordinator
wallet.offline.AcceptBluetoothThread,wallet.offline.AcceptBluetoothThread$ClassicBluetoothThread,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Coordinator,Service Provider
wallet.offline.AcceptBluetoothThread,wallet.offline.AcceptBluetoothThread$PaymentProtocolThread,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Coordinator,Service Provider
wallet.offline.AcceptBluetoothThread$ClassicBluetoothThread,wallet.offline.AcceptBluetoothThread,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Coordinator
wallet.offline.AcceptBluetoothThread$PaymentProtocolThread,wallet.offline.AcceptBluetoothThread,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Coordinator
wallet.offline.DirectPaymentTask,wallet.offline.DirectPaymentTask$BluetoothPaymentTask,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.offline.DirectPaymentTask,wallet.offline.DirectPaymentTask$HttpPaymentTask,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.offline.DirectPaymentTask,wallet.offline.DirectPaymentTask$ResultCallback,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.offline.DirectPaymentTask$BluetoothPaymentTask,wallet.offline.DirectPaymentTask,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.offline.DirectPaymentTask$BluetoothPaymentTask,wallet.offline.DirectPaymentTask$ResultCallback,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.offline.DirectPaymentTask$HttpPaymentTask,wallet.offline.DirectPaymentTask,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.offline.DirectPaymentTask$HttpPaymentTask,wallet.offline.DirectPaymentTask$ResultCallback,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.offline.DirectPaymentTask$ResultCallback,wallet.offline.DirectPaymentTask,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.service.BlockchainService,wallet.service.BlockchainState,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Information Holder
wallet.service.BlockchainServiceImpl,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainService,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainServiceImpl$ActivityHistoryEntry,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainServiceImpl$LocalBinder,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainServiceImpl$PeerConnectivityListener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainState,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainState$Impediment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl$ActivityHistoryEntry,wallet.service.BlockchainServiceImpl,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.service.BlockchainServiceImpl$LocalBinder,wallet.service.BlockchainService,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Information Holder
wallet.service.BlockchainServiceImpl$LocalBinder,wallet.service.BlockchainServiceImpl,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.service.BlockchainServiceImpl$PeerConnectivityListener,wallet.service.BlockchainServiceImpl,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.service.BlockchainState,wallet.service.BlockchainState$Impediment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Information Holder
wallet.service.BlockchainState$Impediment,wallet.service.BlockchainState,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Information Holder
wallet.service.BlockchainStateLoader,wallet.service.BlockchainService,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Information Holder
wallet.service.BlockchainStateLoader,wallet.service.BlockchainState,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Information Holder
wallet.service.UpgradeWalletService,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Coordinator,Interfacer
wallet.ui.AbstractBindServiceActivity,wallet.service.BlockchainService,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Information Holder
wallet.ui.AbstractBindServiceActivity,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Service Provider
wallet.ui.AbstractWalletActivity,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.AddressBookActivity,wallet.ui.AddressBookActivity$TwoFragmentAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.AddressBookActivity,wallet.ui.SendingAddressesFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.WalletAddressesFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.AddressBookActivity$TwoFragmentAdapter,wallet.ui.AddressBookActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.ui.ArchiveBackupDialogFragment,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.BackupWalletDialogFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.BackupWalletDialogFragment,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.BlockListAdapter,wallet.ui.BlockListAdapter$BlockViewHolder,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Structurer,Information Holder
wallet.ui.BlockListAdapter,wallet.ui.BlockListAdapter$OnClickListener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Structurer,Service Provider
wallet.ui.BlockListAdapter$BlockViewHolder,wallet.ui.BlockListAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Structurer
wallet.ui.BlockListAdapter$OnClickListener,wallet.ui.BlockListAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Structurer
wallet.ui.BlockListFragment,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.BlockListFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.BlockListFragment,wallet.service.BlockchainService,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.BlockListFragment,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.BlockListFragment,wallet.ui.BlockListAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Structurer
wallet.ui.BlockListFragment,wallet.ui.BlockListAdapter$OnClickListener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.BlockListFragment,wallet.ui.BlockListFragment$BlockLoader,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.BlockListFragment,wallet.ui.BlockListFragment$TransactionsLoader,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.BlockListFragment$BlockLoader,wallet.service.BlockchainService,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Information Holder
wallet.ui.BlockListFragment$BlockLoader,wallet.ui.BlockListFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.BlockListFragment$TransactionsLoader,wallet.ui.BlockListFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.CurrencyAmountView,wallet.ui.CurrencyAmountView$Listener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.CurrencyAmountView,wallet.ui.CurrencyAmountView$TextViewListener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.CurrencyAmountView$Listener,wallet.ui.CurrencyAmountView,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.CurrencyAmountView$TextViewListener,wallet.ui.CurrencyAmountView,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.CurrencyCalculatorLink,wallet.ui.CurrencyAmountView,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.ui.CurrencyCalculatorLink,wallet.ui.CurrencyAmountView$Listener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Service Provider
wallet.ui.EncryptKeysDialogFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.EncryptKeysDialogFragment,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.EncryptKeysDialogFragment,wallet.ui.EncryptKeysDialogFragment$State,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.EncryptKeysDialogFragment$State,wallet.ui.EncryptKeysDialogFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.ui.ExchangeRateLoader,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Information Holder
wallet.ui.ExchangeRatesActivity,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.ui.ExchangeRatesFragment,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.ExchangeRatesFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.ExchangeRatesFragment,wallet.service.BlockchainState,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.ExchangeRatesFragment,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.ExchangeRatesFragment,wallet.ui.ExchangeRatesFragment$ExchangeRatesAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.ExchangeRatesFragment,wallet.ui.FancyListFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.ExchangeRatesFragment$ExchangeRatesAdapter,wallet.ui.ExchangeRatesFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.InputParser,wallet.data.PaymentIntent,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Structurer
wallet.ui.InputParser,wallet.ui.InputParser$BinaryInputParser,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.ui.InputParser,wallet.ui.InputParser$StreamInputParser,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.ui.InputParser,wallet.ui.InputParser$StringInputParser,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.ui.InputParser$BinaryInputParser,wallet.ui.InputParser,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.ui.InputParser$StreamInputParser,wallet.ui.InputParser,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.ui.InputParser$StringInputParser,wallet.ui.InputParser,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.ui.NetworkMonitorActivity,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Coordinator,Service Provider
wallet.ui.NetworkMonitorActivity,wallet.ui.BlockListFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Coordinator,Interfacer
wallet.ui.NetworkMonitorActivity,wallet.ui.NetworkMonitorActivity$PagerAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Coordinator,Service Provider
wallet.ui.NetworkMonitorActivity,wallet.ui.PeerListFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Coordinator,Interfacer
wallet.ui.NetworkMonitorActivity$PagerAdapter,wallet.ui.NetworkMonitorActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Coordinator
wallet.ui.PeerListFragment,wallet.service.BlockchainService,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.PeerListFragment,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.PeerListFragment,wallet.ui.PeerListFragment$PeerLoader,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.PeerListFragment,wallet.ui.PeerListFragment$PeerViewAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.PeerListFragment,wallet.ui.PeerListFragment$PeerViewHolder,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.PeerListFragment,wallet.ui.PeerListFragment$ReverseDnsLoader,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.PeerListFragment$PeerLoader,wallet.service.BlockchainService,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Information Holder
wallet.ui.PeerListFragment$PeerLoader,wallet.ui.PeerListFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.PeerListFragment$PeerViewAdapter,wallet.ui.PeerListFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.ui.PeerListFragment$PeerViewAdapter,wallet.ui.PeerListFragment$PeerViewHolder,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Information Holder
wallet.ui.PeerListFragment$PeerViewHolder,wallet.ui.PeerListFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.ui.PeerListFragment$ReverseDnsLoader,wallet.ui.PeerListFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.ui.ReportIssueDialogBuilder,wallet.ui.DialogBuilder,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.ui.RequestCoinsActivity,wallet.ui.AbstractBindServiceActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Information Holder
wallet.ui.RequestCoinsFragment,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.RequestCoinsFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.RequestCoinsFragment,wallet.ui.AbstractBindServiceActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.RequestCoinsFragment,wallet.ui.CurrencyCalculatorLink,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.RestoreWalletActivity,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.RestoreWalletActivity,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.RestoreWalletActivity,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.RestoreWalletActivity,wallet.ui.RestoreWalletActivity$FinishListener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.RestoreWalletActivity$FinishListener,wallet.ui.RestoreWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.ScanActivity,wallet.camera.CameraManager,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.ScanActivity,wallet.ui.ScanActivity$AutoFocusRunnable,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.ScanActivity,wallet.ui.ScannerView,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.ScanActivity$AutoFocusRunnable,wallet.ui.ScanActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.ui.SendingAddressesFragment,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.SendingAddressesFragment,wallet.ui.FancyListFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.TransactionsAdapter,wallet.ui.TransactionsAdapter$OnClickListener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Structurer,Service Provider
wallet.ui.TransactionsAdapter,wallet.ui.TransactionsAdapter$TransactionCacheEntry,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Structurer,Information Holder
wallet.ui.TransactionsAdapter,wallet.ui.TransactionsAdapter$TransactionViewHolder,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Structurer,Service Provider
wallet.ui.TransactionsAdapter,wallet.ui.TransactionsAdapter$WarningViewHolder,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Structurer,Information Holder
wallet.ui.TransactionsAdapter$OnClickListener,wallet.ui.TransactionsAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Structurer
wallet.ui.TransactionsAdapter$TransactionCacheEntry,wallet.ui.TransactionsAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Structurer
wallet.ui.TransactionsAdapter$TransactionViewHolder,wallet.ui.CurrencyTextView,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.TransactionsAdapter$TransactionViewHolder,wallet.ui.TransactionsAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Structurer
wallet.ui.TransactionsAdapter$TransactionViewHolder,wallet.util.CircularProgressView,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.TransactionsAdapter$WarningViewHolder,wallet.ui.TransactionsAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Structurer
wallet.ui.WalletActionsFragment,wallet.ui.WalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Coordinator,Interfacer
wallet.ui.WalletActivity,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.WalletActivity,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.WalletActivity,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.WalletAddressFragment,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.WalletAddressFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.WalletAddressFragment,wallet.ui.AddressAndLabel,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Coordinator
wallet.ui.WalletAddressFragment,wallet.ui.WalletAddressFragment$CurrentAddressLoader,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.WalletAddressFragment$CurrentAddressLoader,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Information Holder
wallet.ui.WalletAddressFragment$CurrentAddressLoader,wallet.ui.WalletAddressFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.WalletAddressFragment$CurrentAddressLoader,wallet.util.ThrottlingWalletChangeListener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.ui.WalletAddressesFragment,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.WalletAddressesFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.AddressBookActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.FancyListFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.WalletAddressesAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Structurer
wallet.ui.WalletBalanceFragment,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.WalletBalanceFragment,wallet.ExchangeRatesProvider,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.WalletBalanceFragment,wallet.ExchangeRatesProvider$ExchangeRate,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.WalletBalanceFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.WalletBalanceFragment,wallet.service.BlockchainState,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.WalletBalanceFragment,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.WalletBalanceFragment,wallet.ui.CurrencyTextView,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
