source,target,version,fromRole,toRole
k9.activity.setup.Prefs,k9.preferences.CheckBoxListPreference,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Service Provider
k9.activity.setup.Prefs,k9.preferences.TimePickerPreference,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Interfacer
k9.controller.MessageDateComparator,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.controller.MessageRemovalListener,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.controller.MessageRetrievalListener,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.controller.MessagingController,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Controller,Information Holder
k9.controller.MessagingController,k9.Preferences,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Controller,Structurer
k9.controller.MessagingController,k9.SearchSpecification,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Controller,Service Provider
k9.controller.MessagingController,k9.controller.MessagingListener,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Controller,Service Provider
k9.controller.MessagingController,k9.mail.FetchProfile,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Controller,Structurer
k9.controller.MessagingController,k9.mail.Flag,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Controller,Information Holder
k9.controller.MessagingController,k9.mail.Folder,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Controller,Structurer
k9.controller.MessagingController,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Controller,Structurer
k9.controller.MessagingController,k9.mail.Part,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Controller,Service Provider
k9.controller.MessagingController,k9.mail.Pusher,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Controller,Service Provider
k9.controller.MessagingControllerPushReceiver,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Coordinator,Information Holder
k9.controller.MessagingControllerPushReceiver,k9.controller.MessagingController,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Coordinator,Controller
k9.controller.MessagingControllerPushReceiver,k9.helper.power.TracingPowerManager,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Coordinator,Service Provider
k9.controller.MessagingControllerPushReceiver,k9.mail.Folder,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Coordinator,Structurer
k9.controller.MessagingControllerPushReceiver,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Coordinator,Structurer
k9.controller.MessagingControllerPushReceiver,k9.mail.PushReceiver,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Coordinator,Service Provider
k9.controller.MessagingListener,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Information Holder
k9.controller.MessagingListener,k9.AccountStats,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Information Holder
k9.controller.MessagingListener,k9.BaseAccount,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Information Holder
k9.controller.MessagingListener,k9.mail.Folder,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.controller.MessagingListener,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.controller.MessagingListener,k9.mail.Part,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.crypto.Apg,k9.crypto.CryptoProvider,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.crypto.Apg,k9.crypto.PgpData,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Information Holder
k9.crypto.Apg,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Structurer
k9.crypto.CryptoProvider,k9.crypto.PgpData,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Information Holder
k9.crypto.CryptoProvider,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.crypto.None,k9.crypto.CryptoProvider,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Service Provider
k9.crypto.None,k9.crypto.PgpData,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Information Holder
k9.crypto.None,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Structurer
k9.helper.AutoSyncHelper,k9.helper.IAutoSync,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.helper.AutoSyncSdk3,k9.helper.IAutoSync,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Service Provider
k9.helper.AutoSyncSdk4,k9.helper.IAutoSync,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Service Provider
k9.helper.AutoSyncSdk5,k9.helper.IAutoSync,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.helper.Contacts,k9.mail.Address,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Service Provider
k9.helper.ContactsSdk3_4,k9.helper.Contacts,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Information Holder
k9.helper.ContactsSdk3_4,k9.mail.Address,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.helper.ContactsSdk5,k9.helper.Contacts,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Information Holder
k9.helper.ContactsSdk5,k9.mail.Address,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.helper.ContactsSdk5p,k9.helper.ContactsSdk5,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.helper.MessageHelper,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Information Holder
k9.helper.MessageHelper,k9.activity.FolderInfoHolder,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.helper.MessageHelper,k9.activity.MessageInfoHolder,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Information Holder
k9.helper.MessageHelper,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.mail.Address,k9.helper.Contacts,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Information Holder
k9.mail.AuthenticationFailedException,k9.mail.MessagingException,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Information Holder
k9.mail.BodyPart,k9.mail.Multipart,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Structurer
k9.mail.BodyPart,k9.mail.Part,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Service Provider
k9.mail.CertificateValidationException,k9.mail.MessagingException,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Information Holder
k9.mail.Folder,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Information Holder
k9.mail.Folder,k9.Preferences,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Structurer
k9.mail.Folder,k9.controller.MessageRetrievalListener,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.mail.Folder,k9.mail.FetchProfile,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Structurer
k9.mail.Folder,k9.mail.Flag,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Information Holder
k9.mail.Folder,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Structurer
k9.mail.Folder,k9.mail.Part,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.mail.Message,k9.activity.MessageReference,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Interfacer
k9.mail.Message,k9.mail.Address,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.mail.Message,k9.mail.Body,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.mail.Message,k9.mail.Flag,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Information Holder
k9.mail.Message,k9.mail.Folder,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Structurer
k9.mail.Message,k9.mail.Part,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.mail.Multipart,k9.mail.Body,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.mail.Multipart,k9.mail.BodyPart,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Information Holder
k9.mail.Multipart,k9.mail.Part,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.mail.Part,k9.mail.Body,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.mail.PushReceiver,k9.helper.power.TracingPowerManager,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.mail.PushReceiver,k9.mail.Folder,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.mail.PushReceiver,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.mail.Store,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Information Holder
k9.mail.Store,k9.mail.Folder,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Structurer
k9.mail.Store,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Structurer
k9.mail.Store,k9.mail.PushReceiver,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.mail.Store,k9.mail.Pusher,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.mail.Transport,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Information Holder
k9.mail.Transport,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.mail.filter.Base64OutputStream,k9.mail.filter.Base64,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Coordinator,Service Provider
k9.mail.internet.BinaryTempFileBody,k9.mail.Body,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Service Provider
k9.mail.internet.DecoderUtil,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.mail.internet.MimeBodyPart,k9.mail.Body,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.mail.internet.MimeBodyPart,k9.mail.BodyPart,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Information Holder
k9.mail.internet.MimeBodyPart,k9.mail.internet.MimeHeader,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Structurer
k9.mail.internet.MimeMessage,k9.mail.Address,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Service Provider
k9.mail.internet.MimeMessage,k9.mail.Body,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Service Provider
k9.mail.internet.MimeMessage,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Structurer
k9.mail.internet.MimeMessage,k9.mail.internet.MimeHeader,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Structurer
k9.mail.internet.MimeMultipart,k9.mail.Multipart,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Structurer
k9.mail.internet.MimeUtility,k9.mail.Body,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.mail.internet.MimeUtility,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.mail.internet.MimeUtility,k9.mail.Part,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.mail.internet.TextBody,k9.mail.Body,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Service Provider
k9.mail.store.ImapResponseParser,k9.mail.filter.PeekableInputStream,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.mail.store.ImapStore,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Information Holder
k9.mail.store.ImapStore,k9.mail.Flag,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Information Holder
k9.mail.store.ImapStore,k9.mail.Folder,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Structurer
k9.mail.store.ImapStore,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Structurer
k9.mail.store.ImapStore,k9.mail.PushReceiver,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.mail.store.ImapStore,k9.mail.Pusher,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.mail.store.ImapStore,k9.mail.Store,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Structurer
k9.mail.store.LockableDatabase,k9.mail.store.StorageManager,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.mail.store.Pop3Store,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Information Holder
k9.mail.store.Pop3Store,k9.mail.Flag,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Information Holder
k9.mail.store.Pop3Store,k9.mail.Folder,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Structurer
k9.mail.store.Pop3Store,k9.mail.Store,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Structurer
k9.mail.store.UnavailableStorageException,k9.mail.MessagingException,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Information Holder
k9.mail.store.WebDavStore,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Information Holder
k9.mail.store.WebDavStore,k9.mail.Flag,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Information Holder
k9.mail.store.WebDavStore,k9.mail.Folder,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Structurer
k9.mail.store.WebDavStore,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Structurer
k9.mail.store.WebDavStore,k9.mail.Store,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Structurer
k9.mail.transport.SmtpTransport,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Structurer
k9.mail.transport.SmtpTransport,k9.mail.Transport,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Service Provider
k9.mail.transport.SmtpTransport,k9.mail.filter.PeekableInputStream,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Service Provider
k9.mail.transport.WebDavTransport,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Information Holder
k9.mail.transport.WebDavTransport,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.mail.transport.WebDavTransport,k9.mail.Transport,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.mail.transport.WebDavTransport,k9.mail.store.WebDavStore,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Interfacer
k9.mail.transport.imap.ImapSettings,k9.mail.store.ImapStore,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.preferences.AccountSettings,k9.preferences.Settings,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Service Provider
k9.preferences.Editor,k9.preferences.Storage,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Structurer
k9.preferences.GlobalSettings,k9.preferences.Settings,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Coordinator,Service Provider
k9.preferences.Storage,k9.preferences.Editor,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Structurer,Service Provider
k9.preferences.StorageImporter,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Information Holder
k9.preferences.StorageImporter,k9.Identity,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Information Holder
k9.provider.AttachmentProvider,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Information Holder
k9.provider.MessageProvider,k9.helper.MessageHelper,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Coordinator,Service Provider
k9.remotecontrol.AccountReceiver,k9.remotecontrol.K9AccountReceptor,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.remotecontrol.K9RemoteControl,k9.remotecontrol.K9AccountReceptor,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Information Holder,Service Provider
k9.service.BootReceiver,k9.service.CoreReceiver,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.service.CoreReceiver,k9.helper.power.TracingPowerManager,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.service.CoreService,k9.helper.power.TracingPowerManager,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Service Provider
k9.service.MailService,k9.service.CoreService,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Controller,Interfacer
k9.service.PollService,k9.service.CoreService,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Interfacer
k9.service.PushService,k9.service.CoreService,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Interfacer
k9.service.RemoteControlReceiver,k9.service.CoreReceiver,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.service.RemoteControlService,k9.service.CoreService,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Controller,Interfacer
k9.service.SleepService,k9.helper.power.TracingPowerManager,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Service Provider
k9.service.SleepService,k9.service.CoreService,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Service Provider,Interfacer
k9.view.AttachmentView,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Information Holder
k9.view.AttachmentView,k9.controller.MessagingController,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Controller
k9.view.AttachmentView,k9.controller.MessagingListener,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Service Provider
k9.view.AttachmentView,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Structurer
k9.view.AttachmentView,k9.mail.Part,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Service Provider
k9.view.MessageCryptoView,k9.crypto.CryptoProvider,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Service Provider
k9.view.MessageCryptoView,k9.crypto.PgpData,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Information Holder
k9.view.MessageCryptoView,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Structurer
k9.view.MessageHeader,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Information Holder
k9.view.MessageHeader,k9.FontSizes,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Information Holder
k9.view.MessageHeader,k9.helper.Contacts,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Information Holder
k9.view.MessageHeader,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Structurer
k9.view.SingleMessageView,k9.Account,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Information Holder
k9.view.SingleMessageView,k9.controller.MessagingController,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Controller
k9.view.SingleMessageView,k9.controller.MessagingListener,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Service Provider
k9.view.SingleMessageView,k9.crypto.CryptoProvider,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Service Provider
k9.view.SingleMessageView,k9.crypto.PgpData,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Information Holder
k9.view.SingleMessageView,k9.helper.Contacts,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Information Holder
k9.view.SingleMessageView,k9.mail.Message,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Structurer
k9.view.SingleMessageView,k9.mail.Part,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Service Provider
k9.view.SingleMessageView,k9.view.AccessibleWebView,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Coordinator
k9.view.SingleMessageView,k9.view.MessageCryptoView,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Interfacer
k9.view.SingleMessageView,k9.view.MessageHeader,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Interfacer
k9.view.SingleMessageView,k9.view.MessageWebView,2011-05-02-k9-42987cee512c4d52fb72f2bdc05bf7f5ea89f186,Interfacer,Interfacer
k9.Account,k9.AccountStats,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Information Holder,Information Holder
k9.Account,k9.BaseAccount,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Information Holder,Information Holder
k9.Account,k9.Identity,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Information Holder,Information Holder
k9.Account,k9.NotificationSetting,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Information Holder,Information Holder
k9.Account,k9.Preferences,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Information Holder,Structurer
k9.Account,k9.crypto.CryptoProvider,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Information Holder,Service Provider
k9.Account,k9.mail.Address,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Information Holder,Service Provider
k9.Account,k9.mail.Store,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Information Holder,Structurer
k9.Account,k9.view.ColorChip,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Information Holder,Information Holder
k9.EmailAddressAdapter,k9.helper.Contacts,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Coordinator,Service Provider
k9.K9,k9.FontSizes,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Coordinator,Information Holder
k9.Preferences,k9.Account,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Structurer,Information Holder
k9.Preferences,k9.preferences.Storage,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Structurer,Structurer
k9.SearchAccount,k9.BaseAccount,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Information Holder,Information Holder
k9.SearchAccount,k9.Preferences,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Information Holder,Structurer
k9.SearchAccount,k9.SearchSpecification,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Information Holder,Service Provider
k9.SearchAccount,k9.mail.Flag,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Information Holder,Information Holder
k9.SearchSpecification,k9.mail.Flag,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Service Provider,Information Holder
k9.activity.Accounts,k9.Account,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Service Provider,Information Holder
k9.activity.Accounts,k9.AccountStats,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Service Provider,Information Holder
k9.activity.Accounts,k9.BaseAccount,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Service Provider,Information Holder
k9.activity.Accounts,k9.FontSizes,2011-08-01-k9-9335dacd463b4452fcc79d6cb1c191821d87ae42,Service Provider,Information Holder
